id,courseId,quarter,sectionLetter,sectionType,learningFormat,days,timeRange,location,building,room,instructor,sln,openSeats,totalSeats,addCodeRequired,gradeType,fee,jointWith,createdAt,updatedAt
de54ccbe-dd32-4381-b5e7-f94821104506,b1ada43d-c700-4804-a328-7d5389a5f81e,Winter 2026,A,lecture (4 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,DISC  building room  061,DISC,061,Murali Thimmaiah,10829,110,110,,,,,2025-10-28 05:52:25.935,2025-10-28 05:52:25.935
429fef5e-03e7-4842-957a-267ef3708e03,1075ebd6-1178-43c9-baf6-e1067feb7468,Winter 2026,A,lecture (3 credits),In-person,Wednesday,3:30 PM - 5:30 PM,DISC  building room  061,DISC,061,Murali Thimmaiah,10830,80,80,,,,,2025-10-28 05:52:26.154,2025-10-28 05:52:26.154
6bdb69ea-1a22-451d-af79-1c78515d861e,1075ebd6-1178-43c9-baf6-e1067feb7468,Winter 2026,,laboratory,In-person,Thursday,8:45 AM - 12:45 PM,DISC  building room  469,DISC,469,Khushroo P. Daruwala,10831,20,20,,,,,2025-10-28 05:52:26.225,2025-10-28 05:52:26.225
90056130-bf00-4ec7-938f-5984ec3ee9bb,1075ebd6-1178-43c9-baf6-e1067feb7468,Winter 2026,,laboratory,In-person,Thursday,1:15 PM - 5:15 PM,DISC  building room  469,DISC,469,Murali Thimmaiah,10832,20,20,,,,,2025-10-28 05:52:26.298,2025-10-28 05:52:26.298
9f913b26-43ab-41cd-b186-c9d68147c601,1075ebd6-1178-43c9-baf6-e1067feb7468,Winter 2026,,laboratory,In-person,Friday,8:45 AM - 12:45 PM,DISC  building room  469,DISC,469,Murali Thimmaiah,10833,20,20,,,,,2025-10-28 05:52:26.37,2025-10-28 05:52:26.37
8835adbb-14ad-4f2e-8ad1-2c07ef9c7c83,1075ebd6-1178-43c9-baf6-e1067feb7468,Winter 2026,,laboratory,In-person,Friday,1:30 PM - 5:30 PM,DISC  building room  469,DISC,469,Khushroo P. Daruwala,10834,20,20,,,,,2025-10-28 05:52:26.441,2025-10-28 05:52:26.441
ef37fc06-c16a-4ffb-9795-bbda8b922bea,ccbad5a9-f1be-4bed-a894-afbaf9cf3a25,Winter 2026,A,lecture (1 credit),In-person,Friday,1:30 PM - 3:30 PM,UW1  building room  030,UW1,030,Charity Lovitt,10835,48,48,,,,,2025-10-28 05:52:26.656,2025-10-28 05:52:26.656
c126b8db-d0ba-499c-a336-1ffb6e87b077,c1018c65-18e3-4b6a-b6ed-066c7d89dd6c,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,UW2  building room  307,UW2,307,Peter Anderson,10836,18,18,,,,,2025-10-28 05:52:26.871,2025-10-28 05:52:26.871
229766fe-ad68-4622-bb7a-39880398ad1f,8a0d6cde-7eb1-4662-829a-a6320cea7183,Winter 2026,A,lecture (3 credits),In-person,"Tuesday, Thursday",3:30 PM - 5:30 PM,UW1  building room  102,UW1,102,Khushroo P. Daruwala,10837,24,24,,,,,2025-10-28 05:52:27.087,2025-10-28 05:52:27.087
3f6e302e-6b8d-4950-9920-5724fc24d3b3,47647005-c4ce-4bc8-bc06-cc37c3dee856,Winter 2026,A,lecture (5 credits),Synchronous Online,"Monday, Wednesday",3:30 PM - 5:30 PM,,,,Dan Jaffe,10838,24,24,,,,,2025-10-28 05:52:27.309,2025-10-28 05:52:27.309
2378da64-7cc3-47a9-add2-52b828f8825d,b43e037b-582f-4411-8394-4a5a5dbc35e6,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,UW2  building room  031,UW2,031,Peter Anderson,10839,24,24,,,,,2025-10-28 05:52:27.526,2025-10-28 05:52:27.526
fee51a6e-e9d0-44e9-90ec-ea2402e1bdde,6c1ed7f7-acbd-47ee-bc81-6515f38514d1,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",3:30 PM - 5:30 PM,UW2  building room  228,UW2,228,,10840,15,15,,,,,2025-10-28 05:52:27.742,2025-10-28 05:52:27.742
bb3b0302-b6b8-4485-a34d-3035da65b093,b5bf1c84-800d-4b9d-a272-168cf03a71df,Winter 2026,A,lecture (4 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,UW2  building room  221,UW2,221,David Sommerfeld,10841,30,30,,,,,2025-10-28 05:52:27.953,2025-10-28 05:52:27.953
dcd9cc6f-524d-42f7-bb7a-364260f2970a,e2722fa7-8a39-4036-97ae-8bf19bb07c8b,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UWBB  building room  260,UWBB,260,Hyung J Kim,10842,24,24,,,,,2025-10-28 05:52:28.193,2025-10-28 05:52:28.193
96432d88-422f-4ba9-a8de-1148b94db527,e2722fa7-8a39-4036-97ae-8bf19bb07c8b,Winter 2026,,laboratory,In-person,Wednesday,8:45 AM - 12:45 PM,DISC  building room  469,DISC,469,Hyung J Kim,10843,12,12,,,,,2025-10-28 05:52:28.266,2025-10-28 05:52:28.266
7e9f1c00-1b76-4409-b55a-2d7a59a64752,e2722fa7-8a39-4036-97ae-8bf19bb07c8b,Winter 2026,,laboratory,In-person,Wednesday,1:15 PM - 5:15 PM,DISC  building room  469,DISC,469,Hyung J Kim,10844,12,12,,,,,2025-10-28 05:52:28.341,2025-10-28 05:52:28.341
67dba8ce-087c-48e9-8151-b2a7eb557314,02bef3cf-4a08-45dc-b0f1-63b9a72724e8,Winter 2026,A,independent study (1-5 credit),In-person,,,,,,,10846,10,10,,,,,2025-10-28 05:52:28.622,2025-10-28 05:52:28.622
c4768b09-4484-4f49-bb76-03a3f8e16f7e,02bef3cf-4a08-45dc-b0f1-63b9a72724e8,Winter 2026,C,independent study (1-5 credit),In-person,,,,,,,10847,10,10,,,,,2025-10-28 05:52:28.693,2025-10-28 05:52:28.693
53528b0f-e77c-43f2-a69f-8d4fcede980c,40ceab23-6d87-45c9-a415-58b3c0f99fdf,Winter 2026,B,independent study (1-5 credit),In-person,,,,,,,10848,10,10,,,,,2025-10-28 05:52:28.911,2025-10-28 05:52:28.911
92126e93-4da6-4659-97e9-3c86d7b82c7f,91850da8-db93-4d3a-9a98-4fba48bc31f3,Winter 2026,A,lecture (4 credits),Hybrid,,,,,,,11073,144,144,,,,,2025-10-28 05:52:29.131,2025-10-28 05:52:29.131
6e6571e1-354a-4829-ba6c-a3c9f57ec1e8,91850da8-db93-4d3a-9a98-4fba48bc31f3,Winter 2026,,quiz,Hybrid,Tuesday,1:15 PM - 3:15 PM,DISC  building room  162,DISC,162,,11074,72,72,,,,,2025-10-28 05:52:29.203,2025-10-28 05:52:29.203
6e7bf61f-f457-4372-8915-876ffd555923,91850da8-db93-4d3a-9a98-4fba48bc31f3,Winter 2026,,quiz,Hybrid,Wednesday,8:45 AM - 10:45 AM,DISC  building room  162,DISC,162,,11075,72,72,,,,,2025-10-28 05:52:29.29,2025-10-28 05:52:29.29
e82c70f8-e51a-4273-b555-00d5f1570273,1ae97e75-4cc1-4c5e-8672-5f412cfb3b4e,Winter 2026,A,lecture (4 credits),Hybrid,,,,,,Matthew Gliboff,11076,144,144,,,,,2025-10-28 05:52:29.506,2025-10-28 05:52:29.506
24fdf9a2-31a3-4254-9d3c-ad7027fd5a31,1ae97e75-4cc1-4c5e-8672-5f412cfb3b4e,Winter 2026,,quiz,Hybrid,Tuesday,11:00 AM - 1:00 PM,DISC  building room  162,DISC,162,Matthew Gliboff,11077,72,72,,,,,2025-10-28 05:52:29.579,2025-10-28 05:52:29.579
4e299681-6d25-4626-b0b8-d78f08a70085,1ae97e75-4cc1-4c5e-8672-5f412cfb3b4e,Winter 2026,,quiz,Hybrid,Thursday,11:00 AM - 1:00 PM,DISC  building room  162,DISC,162,Matthew Gliboff,11078,72,72,,,,,2025-10-28 05:52:29.65,2025-10-28 05:52:29.65
85797a65-1f02-4d5c-9e4b-5c4ea45fe0d5,81d59b54-293c-4c87-b2b2-cb0e8e6bcf0e,Winter 2026,A,laboratory (1 credit),In-person,Thursday,3:30 PM - 5:30 PM,DISC  building room  368,DISC,368,Jaimy Tomlinson,11080,24,24,,,,,2025-10-28 05:52:29.864,2025-10-28 05:52:29.864
edad6881-0fca-4a4d-9e36-e8b9ff88c4ea,81d59b54-293c-4c87-b2b2-cb0e8e6bcf0e,Winter 2026,B,laboratory (1 credit),In-person,Tuesday,11:00 AM - 1:00 PM,DISC  building room  368,DISC,368,Jaimy Tomlinson,11081,24,24,,,,,2025-10-28 05:52:29.942,2025-10-28 05:52:29.942
e5983b6f-2ca5-4352-a779-33ff89a66118,81d59b54-293c-4c87-b2b2-cb0e8e6bcf0e,Winter 2026,C,laboratory (1 credit),In-person,Thursday,11:00 AM - 1:00 PM,DISC  building room  368,DISC,368,Jaimy Tomlinson,11082,24,24,,,,,2025-10-28 05:52:30.013,2025-10-28 05:52:30.013
808aad08-596e-4160-bde4-744166e3aee9,85c6814c-f69a-4f6e-9501-658a385b2ba9,Winter 2026,A,laboratory (1 credit),In-person,Wednesday,3:30 PM - 5:30 PM,INV  building room  312,INV,312,,11083,24,24,,,,,2025-10-28 05:52:30.23,2025-10-28 05:52:30.23
d40eaf24-63ae-4d4a-8d55-8be6cfa2f97a,85c6814c-f69a-4f6e-9501-658a385b2ba9,Winter 2026,B,laboratory (1 credit),In-person,Wednesday,1:15 PM - 3:15 PM,INV  building room  312,INV,312,,11084,24,24,,,,,2025-10-28 05:52:30.3,2025-10-28 05:52:30.3
cb965de0-01c6-405b-b6e7-dc06b7c93242,85c6814c-f69a-4f6e-9501-658a385b2ba9,Winter 2026,C,laboratory (1 credit),In-person,Thursday,8:45 AM - 10:45 AM,INV  building room  312,INV,312,,11085,24,24,,,,,2025-10-28 05:52:30.375,2025-10-28 05:52:30.375
ba82a025-baa8-468c-9a9b-e701548638bb,85c6814c-f69a-4f6e-9501-658a385b2ba9,Winter 2026,D,laboratory (1 credit),In-person,Wednesday,11:00 AM - 1:00 PM,INV  building room  312,INV,312,,11086,24,24,,,,,2025-10-28 05:52:30.448,2025-10-28 05:52:30.448
e9ecdc8f-bc83-4bda-9e8b-5ece4e9bade2,85c6814c-f69a-4f6e-9501-658a385b2ba9,Winter 2026,E,laboratory (1 credit),In-person,Thursday,1:15 PM - 3:15 PM,INV  building room  312,INV,312,,11087,24,24,,,,,2025-10-28 05:52:30.518,2025-10-28 05:52:30.518
968475dc-4c47-4948-90e2-3f0a5a3d37ac,85c6814c-f69a-4f6e-9501-658a385b2ba9,Winter 2026,F,laboratory (1 credit),In-person,Thursday,3:30 PM - 5:30 PM,INV  building room  312,INV,312,,11088,24,24,,,,,2025-10-28 05:52:30.59,2025-10-28 05:52:30.59
ec474c8a-5263-4de6-81a3-390b427403fc,cec1a342-1282-43f1-9e0d-be87b1d8e532,Winter 2026,A,lecture (5 credits),Hybrid,,,,,,Alanna Pawlak,11092,144,144,,,,,2025-10-28 05:52:30.815,2025-10-28 05:52:30.815
42634516-3d96-4a0d-be59-254c8a41d698,cec1a342-1282-43f1-9e0d-be87b1d8e532,Winter 2026,,quiz,Hybrid,Thursday,1:15 PM - 3:15 PM,DISC  building room  162,DISC,162,,11093,72,72,,,,,2025-10-28 05:52:30.885,2025-10-28 05:52:30.885
eac58ca2-655a-4a12-89d5-e4515e390994,cec1a342-1282-43f1-9e0d-be87b1d8e532,Winter 2026,,quiz,Hybrid,Wednesday,1:15 PM - 3:15 PM,DISC  building room  162,DISC,162,Alanna Pawlak,11094,72,72,,,,,2025-10-28 05:52:30.958,2025-10-28 05:52:30.958
ef297884-5b6b-4f18-a69a-5a4710bd61b9,cec1a342-1282-43f1-9e0d-be87b1d8e532,Winter 2026,,laboratory,In-person,Tuesday,3:30 PM - 5:30 PM,DISC  building room  368,DISC,368,,11095,24,24,,,,,2025-10-28 05:52:31.031,2025-10-28 05:52:31.031
43888796-f85d-48f5-8e55-7649de438ecf,cec1a342-1282-43f1-9e0d-be87b1d8e532,Winter 2026,,laboratory,In-person,Wednesday,3:30 PM - 5:30 PM,DISC  building room  368,DISC,368,,11096,24,24,,,,,2025-10-28 05:52:31.103,2025-10-28 05:52:31.103
c7a00d23-8acc-4415-882b-dd6d24509ea4,cec1a342-1282-43f1-9e0d-be87b1d8e532,Winter 2026,,laboratory,In-person,Tuesday,1:15 PM - 3:15 PM,DISC  building room  368,DISC,368,,11097,24,24,,,,,2025-10-28 05:52:31.178,2025-10-28 05:52:31.178
05fddd23-2577-4860-b249-12def16eea11,ef8b8b8b-58e8-4edd-aa75-b37e93cd9aa7,Winter 2026,A,lecture (5 credits),Hybrid,,,,,,Benjamin N. Grossmann,11098,144,144,,,,,2025-10-28 05:52:31.404,2025-10-28 05:52:31.404
ca9250a8-4f20-41a6-935f-e5996c68c429,ef8b8b8b-58e8-4edd-aa75-b37e93cd9aa7,Winter 2026,,quiz,Hybrid,Friday,11:00 AM - 1:00 PM,DISC  building room  162,DISC,162,Benjamin N. Grossmann,11099,72,72,,,,,2025-10-28 05:52:31.474,2025-10-28 05:52:31.474
1bd2a64b-6f1c-424e-aa53-8d89b55b4998,ef8b8b8b-58e8-4edd-aa75-b37e93cd9aa7,Winter 2026,,quiz,Hybrid,Friday,1:15 PM - 3:15 PM,DISC  building room  162,DISC,162,Benjamin N. Grossmann,11100,72,72,,,,,2025-10-28 05:52:31.547,2025-10-28 05:52:31.547
8721c792-9da4-4d2a-9752-101a6f7ed29d,ef8b8b8b-58e8-4edd-aa75-b37e93cd9aa7,Winter 2026,,laboratory,In-person,Tuesday,8:45 AM - 10:45 AM,INV  building room  312,INV,312,,11102,24,24,,,,,2025-10-28 05:52:31.618,2025-10-28 05:52:31.618
28698c2a-aa43-4950-b067-ce5fa2fadfa1,ef8b8b8b-58e8-4edd-aa75-b37e93cd9aa7,Winter 2026,,laboratory,In-person,Tuesday,11:00 AM - 1:00 PM,INV  building room  312,INV,312,Alanna Pawlak,11103,24,24,,,,,2025-10-28 05:52:31.69,2025-10-28 05:52:31.69
e3eb23ea-e74d-4f5c-992a-a69f12d94a31,ef8b8b8b-58e8-4edd-aa75-b37e93cd9aa7,Winter 2026,,laboratory,In-person,Tuesday,1:15 PM - 3:15 PM,INV  building room  312,INV,312,,11104,24,24,,,,,2025-10-28 05:52:31.761,2025-10-28 05:52:31.761
2e7eb8fc-7388-410d-b822-3adaea47632c,ef8b8b8b-58e8-4edd-aa75-b37e93cd9aa7,Winter 2026,,laboratory,In-person,Tuesday,3:30 PM - 5:30 PM,INV  building room  312,INV,312,,11105,24,24,,,,,2025-10-28 05:52:31.833,2025-10-28 05:52:31.833
1aceb08a-8ad0-4b4d-aad8-5e16ef66dec6,ef8b8b8b-58e8-4edd-aa75-b37e93cd9aa7,Winter 2026,,laboratory,In-person,Thursday,11:00 AM - 1:00 PM,INV  building room  312,INV,312,Alanna Pawlak,11107,24,24,,,,,2025-10-28 05:52:31.908,2025-10-28 05:52:31.908
7e4cbcc1-2fec-4990-b344-8b22f0111b74,ef8b8b8b-58e8-4edd-aa75-b37e93cd9aa7,Winter 2026,,laboratory,In-person,Friday,8:45 AM - 10:45 AM,INV  building room  312,INV,312,,11109,24,24,,,,,2025-10-28 05:52:31.98,2025-10-28 05:52:31.98
b4e4ee2d-2a7a-4053-b18b-de20773116d8,ef8b8b8b-58e8-4edd-aa75-b37e93cd9aa7,Winter 2026,,laboratory,In-person,Friday,3:30 PM - 5:30 PM,INV  building room  312,INV,312,,11110,24,24,,,,,2025-10-28 05:52:32.052,2025-10-28 05:52:32.052
236b987a-0fba-4f6f-b666-cd8652402de9,f4bf9e48-8325-492c-bfe7-d4e67f3f8572,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,UW2  building room  005,UW2,005,,11111,72,72,,,,,2025-10-28 05:52:32.273,2025-10-28 05:52:32.273
2d62aa2a-3ef8-4d0c-bb4e-abab008ba59f,d13aac73-92bf-4d50-8e4f-57e734cc41d1,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,UW2  building room  211,UW2,211,Matthew Gliboff,11112,24,24,,,,,2025-10-28 05:52:32.494,2025-10-28 05:52:32.494
dec25a27-9e7a-4f5a-92af-402d37e8f201,683916c9-a23f-4275-bd49-4d10345f29d0,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,UW1  building room  041,UW1,041,Paola Rodriguez Hidalgo,11113,24,24,,,,,2025-10-28 05:52:32.71,2025-10-28 05:52:32.71
4719a00a-ca35-47fe-83a9-628f74a5f827,b30ab510-6317-423b-aa67-0de36ebcd136,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,UW2  building room  307,UW2,307,Joshua J. Kas,11114,18,18,,,,,2025-10-28 05:52:32.93,2025-10-28 05:52:32.93
d59ca159-6930-4f4e-83cc-abd8a59c5ae3,4cdb41ee-75ce-4818-8d11-93d751a0eafc,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",3:30 PM - 5:30 PM,UW2  building room  040,UW2,040,RACHEL E. SCHERR,11115,24,24,,,,,2025-10-28 05:52:33.148,2025-10-28 05:52:33.148
5d8cae48-82d7-4568-86a4-4cf6031b0336,3bad23be-5d86-4f60-8782-8a435b8eb229,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",10:00 AM - 1:00 PM,DISC  building room  368,DISC,368,Subramanian Ramachandran,11116,24,24,,,,,2025-10-28 05:52:33.373,2025-10-28 05:52:33.373
d6cf7f34-aef7-4ead-9dd0-5c4af7126210,48f250ea-c05b-4c51-ad7c-70410bf04984,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",3:30 PM - 5:30 PM,UW2  building room  105,UW2,105,Eric P Salathe,11117,24,24,,,,,2025-10-28 05:52:33.584,2025-10-28 05:52:33.584
22994f6e-aa54-401a-98b2-5b95d4f75566,f19122fc-9fcf-4242-bbaa-c564bc21438a,Winter 2026,A,independent study (1-5 credit),In-person,,,,,,,11118,10,10,,,,,2025-10-28 05:52:33.804,2025-10-28 05:52:33.804
eef6f73f-42e8-4744-9bab-054b37daa11b,f19122fc-9fcf-4242-bbaa-c564bc21438a,Winter 2026,B,independent study (1-5 credit),In-person,,,,,,,11119,10,10,,,,,2025-10-28 05:52:33.878,2025-10-28 05:52:33.878
d7e55e61-8d68-4040-8056-e7667ff5076b,8826aaca-03b2-4ffb-830a-fb62bddbb971,Winter 2026,A,independent study (1-5 credit),In-person,,,,,,,11120,10,10,,,,,2025-10-28 05:52:34.1,2025-10-28 05:52:34.1
b83dda27-4061-4433-85c3-692534868222,8826aaca-03b2-4ffb-830a-fb62bddbb971,Winter 2026,B,independent study (1-5 credit),In-person,,,,,,,11121,10,10,,,,,2025-10-28 05:52:34.172,2025-10-28 05:52:34.172
9c48ead5-b525-42ef-b605-6a1f78a622c1,c4002ad0-8507-4b28-b6b8-d51d8e8aac55,Winter 2026,A,lecture (3 credits),In-person,"Monday, Wednesday",8:45 AM - 10:45 AM,UW2  building room  221,UW2,221,Irena Atov,11785,30,30,,,,,2025-10-28 05:52:34.386,2025-10-28 05:52:34.386
bbbab0c3-3bba-4894-87ff-d74d11a1839f,57e2da9b-3d07-4974-8038-e1bab4835394,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,UW2  building room  211,UW2,211,Heather Galindo,11786,24,24,,,,,2025-10-28 05:52:34.605,2025-10-28 05:52:34.605
f6beb3dd-e01b-485b-b21c-3d5bbffbe702,a504c0c3-1d2a-4287-b03a-6112726d0f63,Winter 2026,D,lecture (2-5 credits),In-person,"Monday, Wednesday",5:45 PM - 7:45 PM,UW2  building room  221,UW2,221,,11787,30,30,,,,,2025-10-28 05:52:34.822,2025-10-28 05:52:34.822
70261fac-3c4e-426b-ad33-7c12757e13ab,5eea1b9d-aee4-4a6a-82c1-4c28f0102d01,Winter 2026,A,independent study (5 credits),In-person,,,,,,,11788,30,30,,,,,2025-10-28 05:52:35.034,2025-10-28 05:52:35.034
76b29cf0-c442-4b80-9676-ed6c7dedcc0d,5eea1b9d-aee4-4a6a-82c1-4c28f0102d01,Winter 2026,B,independent study (1-5 credit),In-person,,,,,,,11789,10,10,,,,,2025-10-28 05:52:35.107,2025-10-28 05:52:35.107
829de54a-fec4-4168-bc26-b28ff06752c3,5eea1b9d-aee4-4a6a-82c1-4c28f0102d01,Winter 2026,C,independent study (1-5 credit),In-person,,,,,,,11790,30,30,,,,,2025-10-28 05:52:35.178,2025-10-28 05:52:35.178
5ed6a743-9161-4e30-9e2d-c76f225fbee3,3a7a97db-2164-48e2-b996-93bfef36a446,Winter 2026,A,independent study (5 credits),In-person,,,,,,,11791,30,30,,,,,2025-10-28 05:52:35.399,2025-10-28 05:52:35.399
f44b13dd-eed8-4454-94d7-3de2afe55680,3a7a97db-2164-48e2-b996-93bfef36a446,Winter 2026,B,independent study (1-5 credit),In-person,,,,,,,11792,10,10,,,,,2025-10-28 05:52:35.471,2025-10-28 05:52:35.471
6ee26eda-c1b7-4a27-b065-6bddf78b62fc,3a7a97db-2164-48e2-b996-93bfef36a446,Winter 2026,C,independent study (1-5 credit),In-person,,,,,,,11793,10,10,,,,,2025-10-28 05:52:35.543,2025-10-28 05:52:35.543
de0f9f1e-2a51-4751-9fab-fd054247a859,ba265345-b02c-4e6f-a19d-aadd92c81637,Winter 2026,A,lecture (4 credits),In-person,Thursday,6:00 PM - 9:30 PM,UWBB  building room  270,UWBB,270,Murgie Krishnan,10684,40,40,,,,,2025-10-28 05:50:42.931,2025-10-28 05:50:42.931
e32d8090-c8f1-4390-98ed-d13e3ad9a54c,1d777bc8-bcb9-4945-8190-c3bb7dbc5391,Winter 2026,A,lecture (4 credits),In-person,Tuesday,6:00 PM - 9:30 PM,UWBB  building room  230,UWBB,230,Kara Wells,10685,40,40,,,,,2025-10-28 05:50:43.239,2025-10-28 05:50:43.239
f724d447-9a1b-4902-932b-2df095721813,25acf8b8-7c52-4c5d-8e3e-8588b70bc05f,Winter 2026,A,lecture (1 credit),In-person,Tuesday,3:30 PM - 5:30 PM,UW1  building room  021,UW1,021,Rajib Doogar,10686,40,40,,,,,2025-10-28 05:50:43.458,2025-10-28 05:50:43.458
45ade416-e1f8-4f47-b467-a1173935c2df,ee38a9dc-861b-4aeb-9aaf-252742dead21,Winter 2026,A,lecture (4 credits),In-person,Saturday,9:00 AM - 1:00 PM,UWBB  building room  240,UWBB,240,Rajib Doogar,10687,10,10,,,,,2025-10-28 05:50:43.678,2025-10-28 05:50:43.678
5b80579b-bc72-4a9c-aff4-5b9cfa470cf6,b827b534-b970-48b6-8f1c-5d3228ea422d,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",8:45 AM - 10:45 AM,UW1  building room  051,UW1,051,,10722,42,42,,,,,2025-10-28 05:50:43.901,2025-10-28 05:50:43.901
7581933a-c247-45f3-8fea-ddcb631dc957,b20b62a3-f2dc-42e3-be11-c229a7b69852,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",3:30 PM - 5:30 PM,UWBB  building room  230,UWBB,230,,10723,42,42,,,,,2025-10-28 05:50:44.117,2025-10-28 05:50:44.117
36253894-b480-46a1-930d-481662fa684f,5b8f613d-1d89-4978-80d4-f551a4a89596,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,UW1  building room  051,UW1,051,,10724,42,42,,,,,2025-10-28 05:50:44.33,2025-10-28 05:50:44.33
b419bd34-4dab-4143-ba48-8c50a8262e55,5b8f613d-1d89-4978-80d4-f551a4a89596,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UW2  building room  031,UW2,031,,10725,42,42,,,,,2025-10-28 05:50:44.403,2025-10-28 05:50:44.403
69a1a203-3a6c-4fc0-80ba-8c36f5d6e30b,5b8f613d-1d89-4978-80d4-f551a4a89596,Winter 2026,C,lecture (5 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,UWBB  building room  240,UWBB,240,,10726,42,42,,,,,2025-10-28 05:50:44.482,2025-10-28 05:50:44.482
f81f5c9f-96e5-4ff8-9efe-1fb0493d3086,e9a1869c-6720-4c73-9c16-e3db29ee8739,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",8:45 AM - 10:45 AM,UW1  building room  220,UW1,220,,10727,42,42,,,,,2025-10-28 05:50:44.695,2025-10-28 05:50:44.695
ab7fc767-54fd-49eb-b000-c1c7312bcaef,e9a1869c-6720-4c73-9c16-e3db29ee8739,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",5:45 PM - 7:45 PM,UW2  building room  141,UW2,141,,10728,42,42,,,,,2025-10-28 05:50:44.769,2025-10-28 05:50:44.769
43cc7d13-dfe2-41d0-979b-b88bf192b128,e9a1869c-6720-4c73-9c16-e3db29ee8739,Winter 2026,C,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,UW1  building room  051,UW1,051,,10729,42,42,,,,,2025-10-28 05:50:44.839,2025-10-28 05:50:44.839
654b6287-7fed-4f92-b18d-4d620e7b6766,6b085597-f62d-4934-a2bc-ba503db73545,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",3:30 PM - 5:30 PM,UWBB  building room  240,UWBB,240,Anurag Tewari,10730,42,42,,,,,2025-10-28 05:50:45.057,2025-10-28 05:50:45.057
a71177ea-4843-42f2-9dfc-b1a5264f739e,6b085597-f62d-4934-a2bc-ba503db73545,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",5:45 PM - 7:45 PM,UWBB  building room  240,UWBB,240,Anurag Tewari,10731,42,42,,,,,2025-10-28 05:50:45.14,2025-10-28 05:50:45.14
d8a50b8e-0ba5-4491-afa4-20cdce011302,6b085597-f62d-4934-a2bc-ba503db73545,Winter 2026,C,lecture (5 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,INV  building room  134,INV,134,Daniel Nielubowicz,10732,42,42,,,,,2025-10-28 05:50:45.215,2025-10-28 05:50:45.215
f47572f5-ae63-4c21-a2e2-e7c82e732e62,6b085597-f62d-4934-a2bc-ba503db73545,Winter 2026,D,lecture (5 credits),In-person,"Monday, Wednesday",1:15 PM - 3:15 PM,UWBB  building room  230,UWBB,230,,10733,42,42,,,,,2025-10-28 05:50:45.287,2025-10-28 05:50:45.287
debafb3b-5a40-4b60-a0ff-2ac9863169c7,6b085597-f62d-4934-a2bc-ba503db73545,Winter 2026,E,lecture (5 credits),In-person,"Monday, Wednesday",5:45 PM - 7:45 PM,UW2  building room  131,UW2,131,Anurag Tewari,10734,42,42,,,,,2025-10-28 05:50:45.359,2025-10-28 05:50:45.359
79f29d3b-cb19-4c5f-b8be-23cd267eee90,2310a7d4-5651-4a7a-ba07-0c7acc7a91fd,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",8:45 AM - 10:45 AM,UW2  building room  031,UW2,031,Codrin Nedita,10735,34,34,,,,,2025-10-28 05:50:45.573,2025-10-28 05:50:45.573
aff16b36-be38-4004-bcf1-96bbbd311f76,2310a7d4-5651-4a7a-ba07-0c7acc7a91fd,Winter 2026,B,lecture (5 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,UW2  building room  031,UW2,031,Codrin Nedita,10736,34,34,,,,,2025-10-28 05:50:45.645,2025-10-28 05:50:45.645
